[Tue Sep 02 21:18:04.126850 2014] [:error] [pid 3025] [client 127.0.0.1:43426] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 15
[Tue Sep 02 21:18:04.126878 2014] [:error] [pid 3025] [client 127.0.0.1:43426] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 16
[Tue Sep 02 21:18:04.126896 2014] [:error] [pid 3025] [client 127.0.0.1:43426] PHP Notice:  Undefined property: stdClass::$acesso in /var/www/estruturado/index.php on line 16
[Tue Sep 02 21:18:04.126915 2014] [:error] [pid 3025] [client 127.0.0.1:43426] PHP Notice:  Undefined property: stdClass::$ip in /var/www/estruturado/index.php on line 16
[Tue Sep 02 21:18:41.126336 2014] [:error] [pid 3021] [client 127.0.0.1:43428] PHP Notice:  Undefined index: login in /var/www/estruturado/index.php on line 8
[Tue Sep 02 21:18:41.126396 2014] [:error] [pid 3021] [client 127.0.0.1:43428] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 15
[Tue Sep 02 21:18:41.126422 2014] [:error] [pid 3021] [client 127.0.0.1:43428] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 16
[Tue Sep 02 21:18:41.126440 2014] [:error] [pid 3021] [client 127.0.0.1:43428] PHP Notice:  Undefined property: stdClass::$acesso in /var/www/estruturado/index.php on line 16
[Tue Sep 02 21:18:41.126455 2014] [:error] [pid 3021] [client 127.0.0.1:43428] PHP Notice:  Undefined property: stdClass::$ip in /var/www/estruturado/index.php on line 16
[Tue Sep 02 21:25:48.291285 2014] [:error] [pid 3621] [client 127.0.0.1:44038] PHP Notice:  Undefined index: login in /var/www/estruturado/index.php on line 8
[Tue Sep 02 21:25:48.291351 2014] [:error] [pid 3621] [client 127.0.0.1:44038] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 15
[Tue Sep 02 21:25:48.291368 2014] [:error] [pid 3621] [client 127.0.0.1:44038] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 16
[Tue Sep 02 21:25:48.291380 2014] [:error] [pid 3621] [client 127.0.0.1:44038] PHP Notice:  Undefined property: stdClass::$acesso in /var/www/estruturado/index.php on line 16
[Tue Sep 02 21:25:48.291403 2014] [:error] [pid 3621] [client 127.0.0.1:44038] PHP Notice:  Undefined property: stdClass::$ip in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:17:52.173227 2014] [:error] [pid 3052] [client 127.0.0.1:35325] PHP Warning:  Unknown: failed to open stream: Permission denied in Unknown on line 0
[Fri Sep 05 20:17:52.179877 2014] [:error] [pid 3052] [client 127.0.0.1:35325] PHP Fatal error:  Unknown: Failed opening required '/var/www/estruturado/index.php' (include_path='.:/usr/share/php:/usr/share/pear') in Unknown on line 0
[Fri Sep 05 20:17:59.645226 2014] [:error] [pid 3050] [client 127.0.0.1:35327] PHP Warning:  Unknown: failed to open stream: Permission denied in Unknown on line 0
[Fri Sep 05 20:17:59.645301 2014] [:error] [pid 3050] [client 127.0.0.1:35327] PHP Fatal error:  Unknown: Failed opening required '/var/www/estruturado/login.php' (include_path='.:/usr/share/php:/usr/share/pear') in Unknown on line 0
[Fri Sep 05 20:18:02.416791 2014] [:error] [pid 3055] [client 127.0.0.1:35328] PHP Warning:  Unknown: failed to open stream: Permission denied in Unknown on line 0
[Fri Sep 05 20:18:02.416860 2014] [:error] [pid 3055] [client 127.0.0.1:35328] PHP Fatal error:  Unknown: Failed opening required '/var/www/estruturado/login.php' (include_path='.:/usr/share/php:/usr/share/pear') in Unknown on line 0
[Fri Sep 05 20:18:03.682357 2014] [:error] [pid 3054] [client 127.0.0.1:35329] PHP Warning:  Unknown: failed to open stream: Permission denied in Unknown on line 0
[Fri Sep 05 20:18:03.682439 2014] [:error] [pid 3054] [client 127.0.0.1:35329] PHP Fatal error:  Unknown: Failed opening required '/var/www/estruturado/login.php' (include_path='.:/usr/share/php:/usr/share/pear') in Unknown on line 0
[Fri Sep 05 20:18:15.964404 2014] [:error] [pid 3699] [client 127.0.0.1:35330] PHP Warning:  Unknown: failed to open stream: Permission denied in Unknown on line 0
[Fri Sep 05 20:18:15.964479 2014] [:error] [pid 3699] [client 127.0.0.1:35330] PHP Fatal error:  Unknown: Failed opening required '/var/www/estruturado/index.php' (include_path='.:/usr/share/php:/usr/share/pear') in Unknown on line 0
